date,y_true,p_hat_oof,instrument,ret,side
2020-06-19,1,0.5011945906513015,fesx1s,0.0095502156506033,-1.0
2020-06-22,0,0.4967441165158165,fesx1s,-0.0208398133760669,-1.0
2020-06-23,1,0.49580992983285155,fesx1s,0.031687995124685,-1.0
2020-06-24,1,0.538059819208265,fesx1s,0.0094398993061108,1.0
2020-06-25,0,0.5383252734845317,fesx1s,-0.0081047381529384,1.0
2020-06-26,1,0.5488807960854226,fesx1s,0.0125707102436856,1.0
2020-06-29,0,0.5055306442323948,fesx1s,-0.0003103662321726,-1.0
2020-06-30,1,0.5106004501390644,fesx1s,0.0055848588275166,-1.0
2020-07-01,1,0.5355183012781082,fesx1s,0.029953198129744,1.0
2020-07-02,1,0.503525631830916,fesx1s,0.0090881551050496,-1.0
2020-07-03,1,0.5263953301524863,fesx1s,0.0207887496169658,1.0
2020-07-06,1,0.5004783093052098,fesx1s,0.0080862533697604,-1.0
2020-07-07,1,0.4892150020522316,fesx1s,0.0114734299502904,-1.0
2020-07-08,1,0.5072872926320416,fesx1s,0.0073304825905397,-1.0
2020-07-09,1,0.5314910052751884,fesx1s,0.0107692307698756,1.0
2020-07-10,0,0.5102052016840932,fesx1s,-0.0176560121754902,-1.0
2020-07-13,1,0.4880939903901793,fesx1s,0.0116661681110979,-1.0
2020-07-14,0,0.5091398920593831,fesx1s,-0.0214891041153848,-1.0
2020-07-15,1,0.479230929948854,fesx1s,0.0050370370373379,-1.0
2020-07-16,0,0.4965941821532568,fesx1s,-0.0002977963073436,-1.0
2020-07-17,0,0.476547212473217,fesx1s,-0.0074426912776124,-1.0
2020-07-20,0,0.4912960371923867,fesx1s,-0.0041371158394898,-1.0
2020-07-21,1,0.468338881882456,fesx1s,0.010594467334354,-1.0
2020-07-22,0,0.49517895143705354,fesx1s,-0.0011897679953123,-1.0
2020-07-23,1,0.4774386678120523,fesx1s,0.0190136660715632,-1.0
2020-07-24,1,0.5066981872114152,fesx1s,0.0009085402786725,-1.0
2020-07-27,0,0.48638371819670195,fesx1s,-0.0006062443164953,-1.0
2020-07-28,1,0.5084664211550679,fesx1s,0.0009088155105049,-1.0
2020-07-29,1,0.4904344841691546,fesx1s,0.0321406913299743,-1.0
2020-07-30,0,0.5642002938136895,fesx1s,-0.0028195488701747,1.0
2020-07-31,1,0.554118080557332,fesx1s,0.0204209864897522,1.0
2020-08-03,1,0.53111309603844,fesx1s,0.0006157635468349,-1.0
2020-08-04,0,0.5144420120260942,fesx1s,-0.0046210720890016,-1.0
2020-08-05,1,0.5208310327983587,fesx1s,0.0073597056122147,-1.0
2020-08-06,0,0.5055724464083705,fesx1s,-0.0015446400989498,-1.0
2020-08-07,0,0.5167598821760999,fesx1s,-0.0033929673043369,-1.0
2020-08-10,0,0.5004535422640932,fesx1s,-0.0224408238541091,-1.0
2020-08-11,0,0.5029373876771657,fesx1s,-0.010823812387908,-1.0
2020-08-12,1,0.49194670372711286,fesx1s,0.0053539559789052,-1.0
2020-08-13,1,0.4974206675560519,fesx1s,0.0119617224866807,-1.0
2020-08-14,1,0.5391344633284201,fesx1s,0.000605326874445,1.0
2020-08-17,0,0.5496329295720578,fesx1s,-0.0087719298229936,1.0
2020-08-18,1,0.5429180876982738,fesx1s,0.0106805004562489,1.0
2020-08-19,0,0.5424985374519317,fesx1s,-0.0123792270517948,1.0
2020-08-20,0,0.542537788103822,fesx1s,-0.0064200550294251,1.0
2020-08-21,1,0.5466090918533295,fesx1s,0.0239999999992985,1.0
2020-08-24,1,0.5399535709662231,fesx1s,0.000300480769249,1.0
2020-08-25,1,0.5414240009627469,fesx1s,0.0069089816765974,1.0
2020-08-26,1,0.5066255514510182,fesx1s,0.0083532219575429,-1.0
2020-08-27,1,0.5110207767358055,fesx1s,0.0033092659448457,-1.0
2020-08-28,1,0.5052830759512099,fesx1s,0.0144883791113702,-1.0
2020-08-31,1,0.5626814811714915,fesx1s,0.001837672281886,1.0
2020-09-01,1,0.5582494215706613,fesx1s,0.0174258636491717,1.0
2020-09-02,1,0.5182121868962961,fesx1s,0.0105168269216253,-1.0
2020-09-03,0,0.5618408661489831,fesx1s,-0.0139690252058058,1.0
2020-09-04,0,0.5285539426900021,fesx1s,-0.0190945488132938,-1.0
2020-09-07,1,0.5262615940854803,fesx1s,0.01239045028575,-1.0
2020-09-08,0,0.5228376943342321,fesx1s,-0.0186658506721792,-1.0
2020-09-09,1,0.5223342886102136,fesx1s,0.004205467107494,-1.0
2020-09-10,0,0.522439198684301,fesx1s,-0.0018099547512413,-1.0
2020-09-11,1,0.5059719643246607,fesx1s,0.0006022282445412,-1.0
2020-09-14,0,0.5040931853568879,fesx1s,-0.0048382219547873,-1.0
2020-09-15,1,0.4966466074010104,fesx1s,0.00060186578514,-1.0
2020-09-16,1,0.5102032154205705,fesx1s,0.0039144835877693,-1.0
2020-09-17,1,0.5124711698573352,fesx1s,0.0084643288999005,-1.0
2020-09-18,1,0.5185293528201174,fesx1s,0.0423780487801581,-1.0
2020-09-21,0,0.5118127651809323,fesx1s,-0.0070041388079387,-1.0
2020-09-22,1,0.5793173096924977,fesx1s,0.0022130888408755,1.0
2020-09-23,0,0.573136130366198,fesx1s,-0.0072555205051143,1.0
2020-09-24,1,0.5394925028369437,fesx1s,0.0088973625678058,-1.0
2020-09-25,0,0.532257912797027,fesx1s,-0.0317409426103469,-1.0
2020-09-28,1,0.5321894553633036,fesx1s,0.0046612802980068,-1.0
2020-09-29,0,0.5690808642509062,fesx1s,-0.0028098657511002,1.0
2020-09-30,0,0.5730245223127287,fesx1s,-0.0050093926125417,1.0
2020-10-01,0,0.5296988539834342,fesx1s,-0.0,-1.0
2020-10-02,0,0.5335787624350841,fesx1s,-0.0113278791702817,-1.0
2020-10-05,1,0.5666681744798103,fesx1s,0.0040448039831664,1.0
2020-10-06,1,0.5345446920170323,fesx1s,0.0012395413700385,-1.0
2020-10-07,0,0.527164579730285,fesx1s,-0.0089978281102789,-1.0
2020-10-08,0,0.5283714043812157,fesx1s,-0.0033825338246846,-1.0
2020-10-09,0,0.517698071601227,fesx1s,-0.0095004597007277,-1.0
2020-10-12,1,0.5161624707226932,fesx1s,0.0081967213121821,-1.0
2020-10-13,0,0.5616170002709181,fesx1s,0.0,1.0
2020-10-14,0,0.5626166068450644,fesx1s,-0.0263238445055952,1.0
2020-10-15,0,0.5209281993795081,fesx1s,-0.0188619930848481,-1.0
2020-10-16,1,0.5264634194686602,fesx1s,0.0015427337261911,-1.0
2020-10-19,1,0.5143027182592114,fesx1s,0.0030902348576455,-1.0
2020-10-20,1,0.5209184534972182,fesx1s,0.0170489770602488,-1.0
2020-10-21,1,0.5122508548578686,fesx1s,0.0028382213815135,-1.0
2020-10-22,0,0.5206250629094507,fesx1s,-0.0069576217592286,-1.0
2020-10-23,1,0.5146655932056514,fesx1s,0.0273241206046409,-1.0
2020-10-26,1,0.5259994079826293,fesx1s,0.0093639005487458,-1.0
2020-10-27,0,0.5774967763425016,fesx1s,-0.0397653194250515,1.0
2020-10-28,1,0.5877183367272522,fesx1s,0.0010183299374206,1.0
2020-10-29,1,0.5869942334973157,fesx1s,0.0033909799929932,1.0
2020-10-30,1,0.5854544969593363,fesx1s,0.0182494085855853,1.0
2020-11-02,1,0.5732711149559554,fesx1s,0.027215399933161,1.0
2020-11-03,1,0.5673997953464807,fesx1s,0.0190630048456943,1.0
2020-11-04,0,0.5278336363021067,fesx1s,-0.0180722891567455,-1.0
2020-11-05,1,0.526722570002567,fesx1s,0.0040485829943882,-1.0
2020-11-06,0,0.5183791528176563,fesx1s,-0.065040650405113,-1.0
2020-11-09,0,0.5155659831904398,fesx1s,-0.0132119788619862,-1.0
2020-11-10,0,0.5009758750017669,fesx1s,-0.0049261083732472,-1.0
2020-11-11,1,0.5053044367735925,fesx1s,0.0103806228362782,-1.0
2020-11-12,0,0.49378323719552686,fesx1s,-0.0017482517477294,-1.0
2020-11-13,0,0.49651804207853323,fesx1s,-0.0093077370570107,-1.0
2020-11-16,1,0.48097618161179634,fesx1s,0.0008645533148607,-1.0
2020-11-17,0,0.48752886054651634,fesx1s,-0.0037496394582918,-1.0
2020-11-18,0,0.5387284414156996,fesx1s,-0.0089080459780007,1.0
2020-11-19,1,0.5484822617144773,fesx1s,0.0040591475791391,1.0
2020-11-20,1,0.5339502679146744,fesx1s,0.0020213687564796,1.0
2020-11-23,1,0.5433309792007275,fesx1s,0.0100864553307273,1.0
2020-11-24,0,0.4961758327507056,fesx1s,-0.0019971469320283,-1.0
2020-11-25,0,0.5046404895572264,fesx1s,-0.0002847380425612,-1.0
2020-11-26,0,0.4906699313272207,fesx1s,-0.0054084827782796,-1.0
2020-11-27,1,0.5004577243524255,fesx1s,0.0076443941116433,-1.0
2020-11-30,0,0.4860488670881754,fesx1s,-0.0065620542086233,-1.0
2020-12-01,1,0.49879670831766665,fesx1s,0.0031179138335594,-1.0
2020-12-02,1,0.4774507350312436,fesx1s,0.0002843332381428,-1.0
2020-12-03,0,0.4990140761718653,fesx1s,-0.0048350398188348,-1.0
2020-12-04,1,0.47103462084152703,fesx1s,0.0019813189934003,-1.0
2020-12-07,0,0.495469717603269,fesx1s,-0.0,-1.0
2020-12-08,0,0.4715934078396041,fesx1s,-0.0017016449248845,-1.0
2020-12-09,1,0.49252632965103216,fesx1s,0.0025481313705476,-1.0
2020-12-10,1,0.4696515191410005,fesx1s,0.0107862617088279,-1.0
2020-12-11,1,0.5498574931590673,fesx1s,0.0063127690088213,1.0
2020-12-14,0,0.4891815172075784,fesx1s,-0.0054394503289132,-1.0
2020-12-15,0,0.4975945849426088,fesx1s,-0.0042710706160276,-1.0
2020-12-16,0,0.47422762182356104,fesx1s,-0.0053870144595637,-1.0
2020-12-17,1,0.49832063201541954,fesx1s,0.0053581500278869,-1.0
2020-12-18,1,0.4801455032045195,fesx1s,0.0272185993762847,-1.0
2020-12-21,0,0.5139991132906022,fesx1s,-0.0145730107833821,-1.0
2020-12-22,0,0.49085320519933956,fesx1s,-0.0132145935083038,-1.0
2020-12-23,0,0.4903893003338373,fesx1s,-0.0102069747661068,-1.0
2020-12-28,0,0.4820105387044061,fesx1s,-0.0011226494533553,-1.0
2020-12-29,1,0.49329706817131136,fesx1s,0.0047659097283895,-1.0
2020-12-30,0,0.4831750765623363,fesx1s,-0.0002816901405215,-1.0
2021-01-04,1,0.5074443078811873,fesx1s,0.006758659532537,-1.0
2021-01-05,0,0.5004306076493604,fesx1s,-0.0223986390697417,-1.0
2021-01-06,0,0.5013702708799126,fesx1s,-0.0024958402671841,-1.0
2021-01-07,0,0.4864337744855017,fesx1s,-0.0019363762099187,-1.0
2021-01-08,1,0.5024027607802595,fesx1s,0.0038652678091154,-1.0
2021-01-11,1,0.49012249787961115,fesx1s,0.0022172948995901,-1.0
2021-01-12,0,0.5073916171536642,fesx1s,-0.0016666666666698,-1.0
2021-01-13,0,0.4910346816818031,fesx1s,-0.0063782584584564,-1.0
2021-01-14,1,0.4995902183149489,fesx1s,0.0121245522176275,-1.0
2021-01-15,1,0.5418450528202632,fesx1s,0.0016736401673655,1.0
2021-01-18,0,0.5543355845517788,fesx1s,-0.0011138958513793,1.0
2021-01-19,1,0.5393881570473305,fesx1s,0.0069696124892359,1.0
2021-01-20,1,0.5468209828433164,fesx1s,0.0013842746404095,1.0
2021-01-21,0,0.5339016123733031,fesx1s,-0.0080176942220613,1.0
2021-01-22,0,0.5463677508088611,fesx1s,-0.0133779264214305,1.0
2021-01-25,1,0.5369156950193632,fesx1s,0.0138418079093067,1.0
2021-01-26,0,0.5384532361228521,fesx1s,-0.0158818612417604,1.0
2021-01-27,1,0.5325305681771484,fesx1s,0.004530011323732,1.0
2021-01-28,1,0.5261533103381046,fesx1s,0.0197294250269397,-1.0
2021-01-29,1,0.5455699215153547,fesx1s,0.0135135135138619,1.0
2021-02-01,1,0.5518680694951295,fesx1s,0.0158865248220583,1.0
2021-02-02,1,0.5245929413951561,fesx1s,0.004468025691797,1.0
2021-02-03,0,0.5097235747033504,fesx1s,-0.0100083402835793,-1.0
2021-02-04,0,0.4889072521043589,fesx1s,-0.0038535645465767,-1.0
2021-02-05,0,0.5069310889410494,fesx1s,-0.0057581573886986,-1.0
2021-02-08,1,0.4948239147453618,fesx1s,0.0038167938925123,-1.0
2021-02-09,1,0.5081300667782711,fesx1s,0.0035577449367474,-1.0
2021-02-10,0,0.491227072037325,fesx1s,-0.0057676462500919,-1.0
2021-02-11,0,0.5023378353282052,fesx1s,-0.0073730202084971,-1.0
2021-02-12,0,0.49802121437552616,fesx1s,-0.0116562754130977,-1.0
2021-02-15,1,0.4846277865484295,fesx1s,0.0032154340836071,-1.0
2021-02-16,1,0.48977238445692955,fesx1s,0.0061827956992454,-1.0
2021-02-17,1,0.49549291471138057,fesx1s,0.0059507708940894,-1.0
2021-02-18,1,0.548326696433681,fesx1s,0.0106122448970304,1.0
2021-02-19,0,0.5408158148618117,fesx1s,-0.0037695207317518,1.0
2021-02-22,0,0.5435959976966317,fesx1s,-0.0054054054066552,1.0
2021-02-23,1,0.547777888044445,fesx1s,0.005978260870205,1.0
2021-02-24,1,0.5144759517283204,fesx1s,0.0037817395996021,-1.0
2021-02-25,0,0.5476477762923067,fesx1s,-0.0165401301515526,1.0
2021-02-26,1,0.5534815492189509,fesx1s,0.0204025365309541,1.0
2021-03-01,1,0.5489530578187871,fesx1s,0.0010807889765753,1.0
2021-03-02,1,0.5392274411352675,fesx1s,0.0013495276637669,1.0
2021-03-03,0,0.5446224809491256,fesx1s,-0.0018867924525249,1.0
2021-03-04,0,0.5361969869702765,fesx1s,-0.0099918984604188,1.0
2021-03-05,1,0.5456205119065798,fesx1s,0.027004909984625,1.0
2021-03-08,1,0.531681995286896,fesx1s,0.0066401062414005,1.0
2021-03-09,1,0.5254785328215956,fesx1s,0.0073878627956294,1.0
2021-03-10,1,0.5210439763635846,fesx1s,0.0068098480892251,1.0
2021-03-11,0,0.5169303125484133,fesx1s,-0.0031217481789839,1.0
2021-03-12,0,0.545786461338366,fesx1s,-0.0007828810029888,1.0
2021-03-15,1,0.5448334788839965,fesx1s,0.0055717697014041,1.0
2021-03-16,1,0.5460354674876742,fesx1s,0.0005277044847498,1.0
2021-03-17,1,0.5469235748251624,fesx1s,0.004746835443562,1.0
2021-03-18,0,0.5481539443421694,fesx1s,-0.0073490813652409,1.0
2021-03-19,0,0.5509015574061535,fesx1s,-0.0023796932842392,1.0
2021-03-22,0,0.5507242394931554,fesx1s,0.0,1.0
2021-03-23,0,0.5457776152041877,fesx1s,-0.000265041080997,1.0
2021-03-24,0,0.5438765690393252,fesx1s,-0.00053022269459,1.0
2021-03-25,1,0.5465241222937085,fesx1s,0.0103448275861572,1.0
2021-03-26,0,0.5215572568893304,fesx1s,-0.005513258074193,-1.0
2021-03-29,0,0.5259627370393318,fesx1s,-0.0109660574400967,-1.0
2021-03-30,1,0.5152899172981614,fesx1s,0.0015495867764473,-1.0
2021-03-31,0,0.525480572373446,fesx1s,-0.0069839627529728,-1.0
2021-04-01,0,0.5161820546956146,fesx1s,-0.0069355253008429,-1.0
2021-04-06,1,0.5285752490241798,fesx1s,0.0028061224485212,-1.0
2021-04-07,0,0.5189570141166987,fesx1s,-0.0040931184441026,-1.0
2021-04-08,0,0.525805952730398,fesx1s,-0.0002547770714376,-1.0
2021-04-09,1,0.5196487216379844,fesx1s,0.0028018339289301,-1.0
2021-04-12,0,0.5336438386987183,fesx1s,-0.0005108556842896,-1.0
2021-04-13,0,0.5278181927737677,fesx1s,-0.0028082716359949,-1.0
2021-04-14,0,0.5348066121260959,fesx1s,-0.0035641547863523,-1.0
2021-04-15,0,0.5260075325778315,fesx1s,-0.0104008117699074,-1.0
2021-04-16,1,0.5241416206020316,fesx1s,0.0015064022089887,-1.0
2021-04-19,1,0.5151863953209309,fesx1s,0.0211214483273758,-1.0
2021-04-20,1,0.5483424941027633,fesx1s,0.0097611096843475,1.0
2021-04-21,1,0.5427184948128562,fesx1s,0.0094123632652665,1.0
2021-04-22,1,0.5273821112210954,fesx1s,0.0002520161286798,-1.0
2021-04-23,0,0.5263129774019811,fesx1s,-0.0022687169147959,-1.0
2021-04-26,1,0.5283123834346481,fesx1s,0.0040241448687102,-1.0
2021-04-27,0,0.5286773661411192,fesx1s,-0.0032828282816643,-1.0
2021-04-28,1,0.5220998184287904,fesx1s,0.0042788824557271,-1.0
2021-04-29,0,0.540797382715401,fesx1s,-0.0040444893844232,1.0
2021-04-30,1,0.534317504527584,fesx1s,0.005329949239746,1.0
2021-05-03,0,0.5315514619404007,fesx1s,-0.0191870739718078,1.0
2021-05-04,1,0.5393472531437468,fesx1s,0.0216216216211018,1.0
2021-05-05,0,0.5351127019119826,fesx1s,-0.0,-1.0
2021-05-06,0,0.5249068504922295,fesx1s,-0.0103300579500642,-1.0
2021-05-07,0,0.5278612197044058,fesx1s,-0.0002493765582547,-1.0
2021-05-10,1,0.5162523363915366,fesx1s,0.022188980303608,-1.0
2021-05-11,1,0.5501615321704236,fesx1s,0.0035696073433926,1.0
2021-05-12,1,0.5430091129641917,fesx1s,0.0010162601611798,1.0
2021-05-13,1,0.5518481756345734,fesx1s,0.0167512690362476,1.0
2021-05-14,1,0.5151342019287275,fesx1s,0.0014977533695456,-1.0
2021-05-17,0,0.531155983729368,fesx1s,-0.0012499999999491,-1.0
2021-05-18,1,0.5187029290172172,fesx1s,0.018726591761233,-1.0
2021-05-19,1,0.5524960943981255,fesx1s,0.0139949109426473,1.0
2021-05-20,0,0.5258910709423119,fesx1s,-0.0080301129224529,-1.0
2021-05-21,0,0.5277172596127552,fesx1s,-0.0064724919104792,-1.0
2021-05-24,1,0.5212990911657329,fesx1s,0.0017313875844143,-1.0
2021-05-25,1,0.5277527654674176,fesx1s,0.001982160553916,-1.0
2021-05-26,1,0.5521972178029656,fesx1s,0.0024826216483586,1.0
2021-05-27,1,0.5560582873918881,fesx1s,0.0069341258035604,1.0
2021-05-28,1,0.5201071549262624,fesx1s,0.0076242006880004,-1.0
2021-05-31,0,0.5273831987056865,fesx1s,-0.008674101610554,-1.0
2021-06-01,0,0.514310210504751,fesx1s,-0.0034398034399993,-1.0
2021-06-02,0,0.5259964795960528,fesx1s,-0.0004897159657182,-1.0
2021-06-03,0,0.5114243720766918,fesx1s,-0.0007342143895747,-1.0
2021-06-04,0,0.524153836392401,fesx1s,-0.002445585717681,-1.0
2021-06-07,0,0.5083473757524762,fesx1s,-0.0,-1.0
2021-06-08,0,0.5207943631833238,fesx1s,-0.0002439619415959,-1.0
2021-06-09,1,0.5141440032106885,fesx1s,0.0007317073160504,-1.0
2021-06-10,0,0.5310901242275274,fesx1s,-0.0073224310468089,-1.0
2021-06-11,0,0.5143270231203976,fesx1s,-0.0024230676034882,-1.0
2021-06-14,0,0.5181931443178851,fesx1s,-0.0016982047553866,-1.0
2021-06-15,0,0.5100213174017196,fesx1s,-0.0019375151361373,-1.0
2021-06-16,0,0.5177725224148642,fesx1s,-0.0009668842160845,-1.0
2021-06-17,1,0.5139692542864305,fesx1s,0.0190775175085203,-1.0
2021-06-18,1,0.5471840673205265,fesx1s,0.0078778926642062,1.0
2021-06-21,0,0.5310480293096057,fesx1s,-0.0042745481185866,-1.0
2021-06-22,1,0.5324635235432298,fesx1s,0.0105800802626737,-1.0
2021-06-23,0,0.5213220036931092,fesx1s,-0.0099557522124427,-1.0
2021-06-24,0,0.5205609819735901,fesx1s,-0.0,-1.0
2021-06-25,1,0.5172222157417752,fesx1s,0.0079104295962832,-1.0
2021-06-28,0,0.5206452032706343,fesx1s,-0.0052747791951488,-1.0
2021-06-29,1,0.5151628478172772,fesx1s,0.0102501525328733,-1.0
2021-06-30,1,0.5861691210198845,fesx1s,0.0020959191234062,1.0
2021-07-01,1,0.5810827479864991,fesx1s,0.0008612204726501,1.0
2021-07-02,1,0.5843738089809551,fesx1s,0.0024585125985725,1.0
2021-07-05,0,0.5809158173811293,fesx1s,-0.0109135499682132,1.0
2021-07-06,0,0.5351213160263855,fesx1s,-0.0078105628566531,-1.0
2021-07-07,1,0.5337672846403342,fesx1s,0.0207897650390368,-1.0
2021-07-08,1,0.5901527054672163,fesx1s,0.0180904522615712,1.0
2021-07-09,0,0.5463995569800184,fesx1s,-0.0091312931883786,-1.0
2021-07-12,1,0.5390639617777371,fesx1s,0.0020787478613262,-1.0
2021-07-13,0,0.5454093575132679,fesx1s,-0.0026957480709839,-1.0
2021-07-14,1,0.5313059314859143,fesx1s,0.0112428204811478,-1.0
2021-07-15,1,0.5340978778728093,fesx1s,0.0059325176133628,-1.0
2021-07-16,0,0.5876942349629435,fesx1s,-0.026482655724245,1.0
2021-07-19,1,0.5949801782708901,fesx1s,0.0088122605365619,1.0
2021-07-20,1,0.5924557750840994,fesx1s,0.0175971641968835,1.0
2021-07-21,0,0.5481415645320066,fesx1s,-0.0077133615326747,-1.0
2021-07-22,1,0.5803473782845879,fesx1s,0.013703703703463,1.0
2021-07-23,1,0.5451829799319381,fesx1s,0.0029229082935234,-1.0
2021-07-26,1,0.5350047171750738,fesx1s,0.0081837058748008,-1.0
2021-07-27,1,0.5847477106758365,fesx1s,0.0089901477828198,1.0
2021-07-28,0,0.5388974909333915,fesx1s,-0.0039057732212866,-1.0
2021-07-29,1,0.5339699096751988,fesx1s,0.0059574468083161,-1.0
2021-07-30,0,0.5343229141813095,fesx1s,-0.006360078278488,-1.0
2021-08-02,1,0.5281974191337347,fesx1s,0.0002430724361146,-1.0
2021-08-03,0,0.5267655482064266,fesx1s,-0.0060782883540679,-1.0
2021-08-04,0,0.5224236993599365,fesx1s,-0.0044707588206056,-1.0
2021-08-05,0,0.5166116110717055,fesx1s,-0.003488511968658,-1.0
2021-08-06,0,0.5184947893042203,fesx1s,-0.0013186286258548,-1.0
2021-08-09,0,0.5118193317962685,fesx1s,-0.0022746318688822,-1.0
2021-08-10,0,0.5167482854753781,fesx1s,-0.003463927378047,-1.0
2021-08-11,0,0.5126306631203488,fesx1s,-0.0054755386253835,-1.0
2021-08-12,0,0.5181851902398351,fesx1s,-0.0004735409031262,-1.0
2021-08-13,1,0.5090742726677051,fesx1s,0.0073364098922726,-1.0
2021-08-16,1,0.5088593348214094,fesx1s,0.0003576111582461,-1.0
2021-08-17,1,0.498804333894525,fesx1s,0.0016694490822097,-1.0
2021-08-18,1,0.4928332283977278,fesx1s,0.0160057333963261,-1.0
2021-08-19,1,0.5795986176413029,fesx1s,0.0053411022094005,1.0
2021-08-20,1,0.5777062077639771,fesx1s,0.0092972711911609,1.0
2021-08-23,1,0.5227859939919487,fesx1s,0.001076683814577,-1.0
2021-08-24,0,0.5213158827370012,fesx1s,-0.0004790419155897,-1.0
2021-08-25,1,0.5200747753477335,fesx1s,0.0021546564518304,-1.0
2021-08-26,0,0.5182694304419933,fesx1s,-0.0043186180418877,-1.0
2021-08-27,1,0.5762350159875159,fesx1s,0.0028666985202647,1.0
2021-08-30,0,0.5731503188174869,fesx1s,-0.0039304430686208,1.0
2021-08-31,1,0.5711378458097828,fesx1s,0.0100442424959181,1.0
2021-09-01,1,0.5694172767989316,fesx1s,0.0021309340592625,1.0
2021-09-02,0,0.5642778065750745,fesx1s,-0.0079149438862403,1.0
2021-09-03,1,0.5664474483234125,fesx1s,0.0104786854015386,1.0
2021-09-06,1,0.5350445121693184,fesx1s,0.0043601225547188,-1.0
2021-09-07,1,0.5273532113465655,fesx1s,0.0102970765770997,-1.0
2021-09-08,0,0.5840314759864949,fesx1s,-0.0011958861510047,1.0
2021-09-09,0,0.5697186272865665,fesx1s,-0.002155172413622,1.0
2021-09-10,1,0.5618456678408228,fesx1s,0.0047996160297945,1.0
2021-09-13,1,0.5536426988127555,fesx1s,0.0001202645821545,1.0
2021-09-14,0,0.5527774918593327,fesx1s,-0.0087782587788013,1.0
2021-09-15,1,0.5599856101033485,fesx1s,0.0043673419881944,1.0
2021-09-16,0,0.5673929923041462,fesx1s,-0.0123203285431608,1.0
2021-09-17,0,0.5637387170159566,fesx1s,-0.0182218417509494,1.0
2021-09-20,1,0.5626725385549074,fesx1s,0.0127055306438599,1.0
2021-09-21,1,0.560726100044602,fesx1s,0.0142681426802593,1.0
2021-09-22,1,0.54991138837937,fesx1s,0.0123696337629046,1.0
2021-09-23,1,0.5219248554790862,fesx1s,0.0089841878301009,-1.0
2021-09-24,1,0.567364291022791,fesx1s,0.0025383778556091,1.0
2021-09-27,0,0.5643703343208288,fesx1s,-0.0244755244759719,1.0
2021-09-28,1,0.5677003405190664,fesx1s,0.0043257940931984,1.0
2021-09-29,0,0.5696338727172382,fesx1s,-0.0036918533109729,1.0
2021-09-30,0,0.566621663882492,fesx1s,-0.0097579051376934,1.0
2021-10-01,1,0.5254630639340023,fesx1s,0.0062367469132839,-1.0
2021-10-04,0,0.5210906510104201,fesx1s,-0.0166938621816277,-1.0
2020-03-16,1,0.5461742167655113,gc1s,0.0264379414695836,1.0
2020-03-18,1,0.5357605408782042,gc1s,0.060694228292726,1.0
2020-03-19,1,0.5341989573123582,gc1s,0.0596903941078548,1.0
2020-03-20,1,0.5221411514798271,gc1s,0.0559073150976856,1.0
2020-03-25,0,0.4912451625793087,gc1s,-0.0159089518532191,-1.0
2020-03-26,1,0.4739956479068644,gc1s,0.038366560269974,-1.0
2020-03-27,1,0.4713899832672023,gc1s,0.0347621062877877,-1.0
2020-03-30,1,0.46687945743545034,gc1s,0.0283592989284078,-1.0
2020-03-31,0,0.46807658444162675,gc1s,-0.0257422021894357,-1.0
2020-04-01,0,0.4686255750185545,gc1s,-0.0290938796113706,-1.0
2020-04-02,0,0.4782203990260195,gc1s,-0.0343164193643203,-1.0
2020-04-03,0,0.49493701098770976,gc1s,-0.0292884486856654,-1.0
2020-04-13,1,0.5312694292365164,gc1s,0.0355399114372888,-1.0
2020-04-15,1,0.4735087581153059,gc1s,0.0301114814344634,-1.0
2020-04-16,1,0.465669328265444,gc1s,0.0253508113464236,-1.0
2020-04-17,0,0.4668211497077312,gc1s,-0.0072992700799181,-1.0
2020-04-20,0,0.46755351900707315,gc1s,-0.0158368396450987,-1.0
2020-04-27,0,0.5501196272662351,gc1s,-0.006033182501371,1.0
2020-04-28,0,0.5479774662946436,gc1s,-0.0051097433473548,1.0
2020-05-06,1,0.5397805731875188,gc1s,0.0220906129785463,1.0
2020-05-07,0,0.5329354588434946,gc1s,-0.0068953528912253,1.0
2020-05-20,1,0.4019061548781531,gc1s,0.0172364591081886,-1.0
2020-05-21,0,0.5027537551203499,gc1s,-0.0078982519321113,-1.0
2020-05-22,1,0.3811038051088837,gc1s,0.0144282862936494,-1.0
2020-05-26,0,0.43885460292335843,gc1s,-0.0135979631988771,-1.0
2020-05-27,0,0.5484763193318938,gc1s,-0.0144197359208633,-1.0
2020-05-28,0,0.5579520701496401,gc1s,-0.0135393160834864,-1.0
2020-06-02,1,0.5376357161662229,gc1s,0.0168396770413364,-1.0
2020-06-19,1,0.5370000505025295,gc1s,0.0165430690315291,1.0
2020-06-22,1,0.5336652590657386,gc1s,0.0193048007223777,1.0
2020-06-23,0,0.5324309490802448,gc1s,-0.0038720538720193,1.0
2020-06-25,1,0.3915065111756414,gc1s,0.0168869309883019,1.0
2020-06-26,1,0.5237544918690744,gc1s,0.0113464022960183,1.0
2020-06-29,1,0.3637311252624094,gc1s,0.0108353918773194,1.0
2020-07-02,1,0.5445599908505555,gc1s,0.0111173184317352,1.0
2020-07-06,1,0.48047418542313797,gc1s,0.0091441315854585,1.0
2020-07-07,0,0.5363676971747878,gc1s,-0.003370351949242,1.0
2020-07-08,0,0.5175397391216376,gc1s,-0.0092277271240087,1.0
2020-07-09,0,0.44837400004148026,gc1s,-0.0019403481507583,1.0
